timestamp	datetime	cpu_freq_max	cpu_freq_avg	cpu_temp	cpu_usage	pkg_w	core_w	uncore_w	dram_w	th_thermal	th_power	th_current	th_vr_th	th_vr_cur	pl1	pl2	bd_prochot	gpu_util	gpu_temp	gpu_power	mem_used	mem_total	mem_pct	net_rx	net_tx	disk_read	disk_write
1787375863.5045164	13:17:43	3400	2883.625	27.8	2.9454260779237558	5.474973567780515	2.8295064660102236	0.43499429537717793	0.6931337101296948	0	0	0	0	0	False	False	False	0	0	0	2105	11830	17.793744716821642	0	0	0	0
1787375893.5370069	13:18:13	3400	3024.5	27.8	1.053718905411609	3.3610930974806195	1.9307965654363854	0.2596098009770415	0.6366291434510545	0	0	0	0	0	False	False	False	0	0	0	2078	11830	17.56551141166526	0	0	0	0
1787375923.56301	13:18:43	3400	2717.25	27.8	8.618535591127179	11.4152760271036	5.95490392858946	2.75370051913957	1.4335035081862644	0	0	0	0	0	False	False	False	0	0	0	2106	11830	17.802197802197803	0	0	0	0
1787375953.5930765	13:19:13	3400	1845.375	27.8	6.527695119851185	10.19310921513017	6.371544169765357	2.78052193191322	1.4407027292750036	0	0	0	0	0	False	False	False	0	0	0	2086	11830	17.633136094674555	0	0	0	0
1787375983.618472	13:19:43	3402	2465.25	27.8	7.207705756243707	10.761994636603536	7.460880937792804	2.6013398807301593	1.4660360869886766	0	0	0	0	0	False	False	False	0	0	0	2100	11830	17.75147928994083	0	0	0	0
1787376013.656178	13:20:13	3400	2247.375	27.8	7.151844165199403	10.867314984956517	6.7157067418829035	2.8895475923433347	1.4714143820587369	0	0	0	0	0	False	False	False	0	0	0	2092	11830	17.68385460693153	0	0	0	0
1787376043.6729856	13:20:43	3392	2571.5	27.8	7.113126574524541	10.666658900613578	6.541511642311781	2.905828653040313	1.4652546409008456	0	0	0	0	0	False	False	False	0	0	0	2098	11830	17.734573119188504	0	0	0	0
1787376073.7011395	13:21:13	3400	2649.375	27.8	9.172273697888768	11.684798799088583	5.875068803639798	2.7810868710001806	1.4390998290163202	0	0	0	0	0	False	False	False	0	0	0	2118	11830	17.90363482671175	0	0	0	0
1787376103.720893	13:21:43	2384	648.0	27.8	1.0264587444667697	2.90850703985266	3.1360844983008156	0.8511152259339417	0.813035938310355	0	0	0	0	0	False	False	False	0	0	0	2108	11830	17.819103972950128	0	0	0	0
1787376133.7570536	13:22:13	3009	752.75	27.8	0.20000160002560108	2.588201269754399	1.024208947593122	0.006795510454051091	0.5186765081792373	0	0	0	0	0	False	False	False	0	0	0	2101	11830	17.759932375316993	0	0	0	0
1787376163.7776513	13:22:43	3400	2481.875	27.8	1.2342199829720082	3.927743901485703	3.0508296597850744	0.40279541727629997	0.6947383366703881	0	0	0	0	0	False	False	False	0	0	0	2102	11830	17.768385460693153	0	0	0	0
1787376193.8146064	13:23:13	3400	3096.875	27.8	8.446013125788381	11.219262703702098	1.6289536622327179	0.19739717049349637	0.6038132208168737	0	0	0	0	0	False	False	False	0	0	0	2255	11830	19.061707523245985	0	0	0	0
1787376226.3502648	13:23:46	3348	2143.25	27.8	9.052715065665048	12.267616564084276	7.3653203138274215	2.8919448334222158	1.5046762590070437	0	0	0	0	0	False	False	False	0	0	0	2133	11830	18.030431107354183	0	0	0	0
1787376257.0942845	13:24:17	3399	1617.0	27.8	7.544699622628433	10.55293335614623	6.281670536050177	2.6071219281997835	1.438099390435485	0	0	0	0	0	False	False	False	0	0	0	2110	11830	17.836010143702453	0	0	0	0
1787376287.1166058	13:24:47	1839	746.625	27.8	1.0529132574943436	3.3975027688795363	1.8339555396750058	0.17338049178879059	0.5967749845861314	0	0	0	0	0	False	False	False	0	0	0	2080	11830	17.582417582417584	0	0	0	0
1787376317.1536736	13:25:17	3399	2085.75	27.8	10.251124782273946	12.51839865802423	1.5750825111745488	0.19892032334505963	0.5940333828869557	0	0	0	0	0	False	False	False	0	0	0	2312	11830	19.543533389687237	0	0	0	0
