timestamp	datetime	cpu_freq_max	cpu_freq_avg	cpu_temp	cpu_usage	pkg_w	core_w	uncore_w	dram_w	th_thermal	th_power	th_current	th_vr_th	th_vr_cur	pl1	pl2	bd_prochot	gpu_util	gpu_temp	gpu_power	mem_used	mem_total	mem_pct	net_rx	net_tx	disk_read	disk_write
1787807318.3275485	13:08:38	3400	3047.125	27.8	15.20408861758327	12.823349170208486	8.477987149503141	2.223225572893378	1.672131814739713	0	0	0	0	0	False	False	False	0	0	0	2073	11830	17.523245984784445	0	0	0	0
1787807348.344797	13:09:08	3340	2434.0	27.8	11.823947717308583	12.802923696079985	7.3766637006814175	3.403592515457585	1.5625259668099232	0	0	0	0	0	False	False	False	0	0	0	2070	11830	17.49788672865596	0	0	0	0
1787807378.3655703	13:09:38	3399	2287.25	27.8	11.929119781691353	12.041046433036541	6.952622813316855	2.83593440212487	1.5229938152021105	0	0	0	0	0	False	False	False	0	0	0	2197	11830	18.571428571428573	0	0	0	0
1787807408.3940372	13:10:08	3400	2692.375	27.8	9.913623909606171	10.803151194682506	6.552485487646515	2.504612885079948	1.497166162296702	0	0	0	0	0	False	False	False	0	0	0	2083	11830	17.60777683854607	0	0	0	0
1787807438.4357858	13:10:38	3400	1875.625	27.8	10.8048074942063	11.511759948896245	6.46213918163236	2.805027884840743	1.4887657995344148	0	0	0	0	0	False	False	False	0	0	0	2070	11830	17.49788672865596	0	0	0	0
1787807468.46277	13:11:08	3399	2390.75	27.8	9.498107005852479	10.397685169372496	5.99703521509954	2.371051021655561	1.4914704337229527	0	0	0	0	0	False	False	False	0	0	0	2058	11830	17.39644970414201	0	0	0	0
1787807498.4951458	13:11:38	3399	2521.25	27.8	9.064443324957653	10.258241441131757	6.543096965618268	2.3878318288168106	1.5045381350379736	0	0	0	0	0	False	False	False	0	0	0	2047	11830	17.303465765004226	0	0	0	0
1787807528.5151775	13:12:08	3399	1619.5	27.8	8.290578437059162	9.853922026856699	5.4724605262777954	2.3610096503244313	1.4618786166429016	0	0	0	0	0	False	False	False	0	0	0	2060	11830	17.413355874894336	0	0	0	0
1787807558.5471072	13:12:38	3400	2619.75	27.8	8.220902323078793	9.950121278927726	5.544136501405911	2.346920196266019	1.4610132867406604	0	0	0	0	0	False	False	False	0	0	0	2066	11830	17.46407438715131	0	0	0	0
1787807588.5777535	13:13:08	3399	1557.5	27.8	8.18654946569566	9.841794025720864	5.465974179206237	2.3692766731880095	1.4620829732981946	0	0	0	0	0	False	False	False	0	0	0	2061	11830	17.4218089602705	0	0	0	0
1787807618.619366	13:13:38	3400	2597.125	27.8	10.706961701765467	10.630735596374675	6.319249464659334	2.3073811310055703	1.4990073154672492	0	0	0	0	0	False	False	False	0	0	0	2172	11830	18.360101437024515	0	0	0	0
1787807648.6297336	13:14:08	3400	2244.75	27.8	10.75555109968124	11.107943714160966	6.894909853339585	2.0794091434186885	1.5287066680640775	0	0	0	0	0	False	False	False	0	0	0	2273	11830	19.213863060016905	0	0	0	0
1787807678.6691892	13:14:38	3400	2183.75	27.8	10.923572339670228	11.014853251460803	7.964659910651165	2.5879058006428135	1.544490585743351	0	0	0	0	0	False	False	False	0	0	0	2098	11830	17.734573119188504	0	0	0	0
1787807708.6879408	13:15:08	3400	1657.875	27.8	13.221609556302838	12.574807254241387	6.942079738172471	2.7108703813800044	1.4928265163776855	0	0	0	0	0	False	False	False	0	0	0	2246	11830	18.985629754860526	0	0	0	0
1787807738.6895015	13:15:38	400	400.0	27.8	5.93164520495065	6.109494050296923	5.608326755187437	1.9380411180326338	1.273695068941068	0	0	0	0	0	False	False	False	0	0	0	2247	11830	18.994082840236686	0	0	0	0
1787807768.7164128	13:16:08	850	456.125	27.8	0.09995070100762421	2.132879769826319	0.663610308901599	0.006393331238447463	0.5183966256137312	0	0	0	0	0	False	False	False	0	0	0	2088	11830	17.65004226542688	0	0	0	0
1787807798.7531416	13:16:38	2132	616.5	27.8	0.12505010020040092	2.088574595251542	0.6167328215925426	0.005381781863887277	0.5174337182632665	0	0	0	0	0	False	False	False	0	0	0	2083	11830	17.60777683854607	0	0	0	0
1787807828.7815216	13:17:08	400	400.0	27.8	0.19980039920159676	2.130421125112775	0.6085496526326043	0.00747461370010347	0.5184970858162016	0	0	0	0	0	False	False	False	0	0	0	2088	11830	17.65004226542688	0	0	0	0
1787807859.1056361	13:17:39	1532	586.875	27.8	5.733042421889251	6.893335198517299	1.999875496912661	0.33599737503769833	0.6055032364137806	0	0	0	0	0	False	False	False	0	0	0	2118	11830	17.90363482671175	0	0	0	0
1787807889.1419463	13:18:09	1326	519.625	27.8	2.9975247524752486	4.305580678048107	1.4179515059749972	0.0534654050383336	0.5421907408111956	0	0	0	0	0	False	False	False	0	0	0	2069	11830	17.4894336432798	0	0	0	0
1787807919.1896193	13:18:39	400	400.0	27.8	2.63131313131313	4.23914598310822	1.336639665268828	0.033919046957894564	0.5376905040187865	0	0	0	0	0	False	False	False	0	0	0	2048	11830	17.31191885038039	0	0	0	0
