timestamp	datetime	cpu_freq_max	cpu_freq_avg	cpu_temp	cpu_usage	pkg_w	core_w	uncore_w	dram_w	th_thermal	th_power	th_current	th_vr_th	th_vr_cur	pl1	pl2	bd_prochot	gpu_util	gpu_temp	gpu_power	mem_used	mem_total	mem_pct	net_rx	net_tx	disk_read	disk_write
1787302953.5237231	17:02:33	3400	2209.25	27.8	6.783934527958513	9.792960994264066	5.994464303097651	1.9430256692790897	1.4747062851286155	0	0	0	0	0	False	False	False	0	0	0	3697	11830	31.25105663567202	0	0	0	0
1787302983.5506036	17:03:03	3400	2596.375	27.8	6.715143701140377	10.136482475218411	6.101975511691917	2.074731644899704	1.4688850153277315	0	0	0	0	0	False	False	False	0	0	0	3706	11830	31.32713440405748	0	0	0	0
1787303013.579106	17:03:33	3400	2649.375	27.8	6.769967471660265	9.854670365440219	6.396352932912922	2.0609934803672876	1.4680640452029614	0	0	0	0	0	False	False	False	0	0	0	3730	11830	31.53000845308538	0	0	0	0
1787303043.6113756	17:04:03	3400	3143.125	27.8	13.321280007515202	13.043455033918365	8.281428396525781	2.3007518165303864	1.5142308364852994	0	0	0	0	0	False	False	False	0	0	0	3740	11830	31.614539306847	0	0	0	0
1787303073.6419291	17:04:33	3400	2512.5	27.8	8.083292196836126	10.226912249482066	6.412526363508203	2.161962294145367	1.4542226815425732	0	0	0	0	0	False	False	False	0	0	0	3758	11830	31.76669484361792	0	0	0	0
1787303103.6708539	17:05:03	3400	3006.75	27.8	7.559624917817977	10.034736260457832	6.889303077430352	2.057842040227694	1.470351582429652	0	0	0	0	0	False	False	False	0	0	0	3743	11830	31.63989856297549	0	0	0	0
1787303133.6985297	17:05:33	3400	1785.375	27.8	8.110049693159457	10.402854301522048	7.527676632290848	2.0316994861942828	1.5072326241816565	0	0	0	0	0	False	False	False	0	0	0	3742	11830	31.631445477599325	0	0	0	0
1787303163.7233706	17:06:03	3400	2426.75	27.8	8.254714280795799	10.752700339758704	6.320323224995189	2.0321031773443834	1.4527610102275652	0	0	0	0	0	False	False	False	0	0	0	3724	11830	31.4792899408284	0	0	0	0
1787303193.752427	17:06:33	3400	2443.75	27.8	7.357998983244202	10.53095362296708	6.344438744623923	2.368887720904921	1.4466890847934823	0	0	0	0	0	False	False	False	0	0	0	3729	11830	31.521555367709215	0	0	0	0
1787303223.7819338	17:07:03	3400	1663.125	27.8	9.31889727496626	10.267618080537476	6.699385136010039	1.9508833327631465	1.4854355492920233	0	0	0	0	0	False	False	False	0	0	0	3724	11830	31.4792899408284	0	0	0	0
